# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.22360000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.07388         	4.70980564e-03	-2.08781568e-02	2.55879625e-02	4.64661193e-01	2.38083203e-01	2.26577989e-01	5.75260696e-03	-2.32330596e-02	2.35490282e-04	-1.97000773e-22	2.35490282e-04	-2.35490282e-04
0.0739          	4.70907823e-03	-2.08794231e-02	2.55885013e-02	4.64679244e-01	2.38092109e-01	2.26587134e-01	5.75248746e-03	-2.32339622e-02	2.35453911e-04	-1.97017349e-22	2.35453911e-04	-2.35453911e-04
0.07392         	4.70834121e-03	-2.08806872e-02	2.55890284e-02	4.64697156e-01	2.38101030e-01	2.26596126e-01	5.75245159e-03	-2.32348578e-02	2.35417061e-04	-1.96908573e-22	2.35417061e-04	-2.35417061e-04
0.07394         	4.70764474e-03	-2.08819362e-02	2.55895809e-02	4.64715171e-01	2.38109919e-01	2.26605252e-01	5.75233352e-03	-2.32357586e-02	2.35382237e-04	-1.96932604e-22	2.35382237e-04	-2.35382237e-04
0.07396         	4.70693835e-03	-2.08831848e-02	2.55901231e-02	4.64733079e-01	2.38118834e-01	2.26614245e-01	5.75229423e-03	-2.32366540e-02	2.35346918e-04	-1.96831365e-22	2.35346918e-04	-2.35346918e-04
0.07398         	4.70627150e-03	-2.08844203e-02	2.55906918e-02	4.64751122e-01	2.38127729e-01	2.26623393e-01	5.75216812e-03	-2.32375561e-02	2.35313575e-04	-1.96862656e-22	2.35313575e-04	-2.35313575e-04
0.074           	4.70559442e-03	-2.08856567e-02	2.55912511e-02	4.64769078e-01	2.38136656e-01	2.26632422e-01	5.75211703e-03	-2.32384539e-02	2.35279721e-04	-1.96769519e-22	2.35279721e-04	-2.35279721e-04
0.07402         	4.70495777e-03	-2.08868800e-02	2.55918378e-02	4.64787178e-01	2.38145565e-01	2.26641613e-01	5.75197591e-03	-2.32393589e-02	2.35247888e-04	-1.96808795e-22	2.35247888e-04	-2.35247888e-04
0.07404         	4.70431191e-03	-2.08881038e-02	2.55924157e-02	4.64805194e-01	2.38154505e-01	2.26650690e-01	5.75190754e-03	-2.32402597e-02	2.35215595e-04	-1.96721873e-22	2.35215595e-04	-2.35215595e-04
0.07406         	4.70370743e-03	-2.08893142e-02	2.55930216e-02	4.64823357e-01	2.38163425e-01	2.26659932e-01	5.75174674e-03	-2.32411679e-02	2.35185372e-04	-1.96765232e-22	2.35185372e-04	-2.35185372e-04
0.07408         	4.70309578e-03	-2.08905240e-02	2.55936198e-02	4.64841437e-01	2.38172374e-01	2.26669063e-01	5.75165556e-03	-2.32420719e-02	2.35154789e-04	-1.96681262e-22	2.35154789e-04	-2.35154789e-04
0.0741          	4.70252924e-03	-2.08917186e-02	2.55942479e-02	4.64859665e-01	2.38181299e-01	2.26678366e-01	5.75146681e-03	-2.32429833e-02	2.35126462e-04	-1.96725817e-22	2.35126462e-04	-2.35126462e-04
0.07412         	4.70195964e-03	-2.08929107e-02	2.55948704e-02	4.64877811e-01	2.38190248e-01	2.26687563e-01	5.75134260e-03	-2.32438905e-02	2.35097982e-04	-1.96838062e-22	2.35097982e-04	-2.35097982e-04
0.07414         	4.70143856e-03	-2.08940862e-02	2.55955247e-02	4.64896109e-01	2.38199170e-01	2.26696939e-01	5.75111551e-03	-2.32448055e-02	2.35071928e-04	-1.96695782e-22	2.35071928e-04	-2.35071928e-04
0.07416         	4.70091640e-03	-2.08952582e-02	2.55961746e-02	4.64914328e-01	2.38208114e-01	2.26706214e-01	5.75094990e-03	-2.32457164e-02	2.35045820e-04	-1.96607614e-22	2.35045820e-04	-2.35045820e-04
0.07418         	4.70044416e-03	-2.08964128e-02	2.55968570e-02	4.64932697e-01	2.38217029e-01	2.26715668e-01	5.75068070e-03	-2.32466349e-02	2.35022208e-04	-1.96646775e-22	2.35022208e-04	-2.35022208e-04
0.0742          	4.69997100e-03	-2.08975635e-02	2.55975345e-02	4.64950981e-01	2.38225965e-01	2.26725016e-01	5.75047479e-03	-2.32475490e-02	2.34998550e-04	-1.96559350e-22	2.34998550e-04	-2.34998550e-04
0.07422         	4.69954609e-03	-2.08986973e-02	2.55982434e-02	4.64969407e-01	2.38234873e-01	2.26734534e-01	5.75016918e-03	-2.32484703e-02	2.34977304e-04	-1.96600681e-22	2.34977304e-04	-2.34977304e-04
0.07424         	4.69911637e-03	-2.08998290e-02	2.55989453e-02	4.64987743e-01	2.38243805e-01	2.26743938e-01	5.74993318e-03	-2.32493872e-02	2.34955819e-04	-1.96516628e-22	2.34955819e-04	-2.34955819e-04
0.07426         	4.69872750e-03	-2.09009449e-02	2.55996724e-02	4.65006173e-01	2.38252710e-01	2.26753463e-01	5.74962340e-03	-2.32503086e-02	2.34936375e-04	-1.96565832e-22	2.34936375e-04	-2.34936375e-04
0.07428         	4.69832859e-03	-2.09020595e-02	2.56003881e-02	4.65024476e-01	2.38261644e-01	2.26762832e-01	5.74940595e-03	-2.32512238e-02	2.34916429e-04	-1.96490541e-22	2.34916429e-04	-2.34916429e-04
0.0743          	4.69796937e-03	-2.09031609e-02	2.56011303e-02	4.65042912e-01	2.38270566e-01	2.26772346e-01	5.74911019e-03	-2.32521456e-02	2.34898469e-04	-1.96543179e-22	2.34898469e-04	-2.34898469e-04
0.07432         	4.69760456e-03	-2.09042614e-02	2.56018660e-02	4.65061274e-01	2.38279527e-01	2.26781747e-01	5.74888995e-03	-2.32530637e-02	2.34880228e-04	-1.96467661e-22	2.34880228e-04	-2.34880228e-04
0.07434         	4.69729113e-03	-2.09053487e-02	2.56026398e-02	4.65079884e-01	2.38288484e-01	2.26791400e-01	5.74854223e-03	-2.32539942e-02	2.34864556e-04	-1.96507863e-22	2.34864556e-04	-2.34864556e-04
0.07436         	4.69698174e-03	-2.09064330e-02	2.56034147e-02	4.65098477e-01	2.38297484e-01	2.26800994e-01	5.74824509e-03	-2.32549239e-02	2.34849087e-04	-1.96423653e-22	2.34849087e-04	-2.34849087e-04
0.07438         	4.69673204e-03	-2.09074995e-02	2.56042315e-02	4.65117311e-01	2.38306480e-01	2.26810831e-01	5.74782466e-03	-2.32558655e-02	2.34836602e-04	-1.96461328e-22	2.34836602e-04	-2.34836602e-04
0.0744          	4.69648520e-03	-2.09085659e-02	2.56050511e-02	4.65136169e-01	2.38315538e-01	2.26820632e-01	5.74745321e-03	-2.32568085e-02	2.34824260e-04	-1.96367117e-22	2.34824260e-04	-2.34824260e-04
0.07442         	4.69629250e-03	-2.09096177e-02	2.56059102e-02	4.65155279e-01	2.38324607e-01	2.26830671e-01	5.74696793e-03	-2.32577639e-02	2.34814625e-04	-1.96393713e-22	2.34814625e-04	-2.34814625e-04
0.07444         	4.69610145e-03	-2.09106694e-02	2.56067708e-02	4.65174402e-01	2.38333742e-01	2.26840660e-01	5.74654077e-03	-2.32587201e-02	2.34805072e-04	-1.96289981e-22	2.34805072e-04	-2.34805072e-04
0.07446         	4.69596512e-03	-2.09117060e-02	2.56076711e-02	4.65193771e-01	2.38342891e-01	2.26850880e-01	5.74600534e-03	-2.32596885e-02	2.34798256e-04	-1.96308633e-22	2.34798256e-04	-2.34798256e-04
0.07448         	4.69583234e-03	-2.09127446e-02	2.56085769e-02	4.65213215e-01	2.38352116e-01	2.26861099e-01	5.74550815e-03	-2.32606607e-02	2.34791617e-04	-1.96191573e-22	2.34791617e-04	-2.34791617e-04
0.0745          	4.69575264e-03	-2.09137684e-02	2.56095210e-02	4.65232894e-01	2.38361357e-01	2.26871537e-01	5.74491001e-03	-2.32616447e-02	2.34787632e-04	-1.96204073e-22	2.34787632e-04	-2.34787632e-04
0.07452         	4.69567670e-03	-2.09147898e-02	2.56104665e-02	4.65252563e-01	2.38370666e-01	2.26881897e-01	5.74438455e-03	-2.32626281e-02	2.34783835e-04	-1.96091018e-22	2.34783835e-04	-2.34783835e-04
0.07454         	4.69564886e-03	-2.09157980e-02	2.56114469e-02	4.65272449e-01	2.38380001e-01	2.26892448e-01	5.74377629e-03	-2.32636225e-02	2.34782443e-04	-1.96102572e-22	2.34782443e-04	-2.34782443e-04
0.07456         	4.69561828e-03	-2.09168058e-02	2.56124241e-02	4.65292299e-01	2.38389409e-01	2.26902890e-01	5.74325911e-03	-2.32646150e-02	2.34780914e-04	-1.95987542e-22	2.34780914e-04	-2.34780914e-04
0.07458         	4.69563495e-03	-2.09178002e-02	2.56134351e-02	4.65312353e-01	2.38398842e-01	2.26913511e-01	5.74266550e-03	-2.32656176e-02	2.34781748e-04	-1.95996208e-22	2.34781748e-04	-2.34781748e-04
0.0746          	4.69565061e-03	-2.09187939e-02	2.56144445e-02	4.65332385e-01	2.38408351e-01	2.26924033e-01	5.74215878e-03	-2.32666192e-02	2.34782531e-04	-1.95878346e-22	2.34782531e-04	-2.34782531e-04
0.07462         	4.69571699e-03	-2.09197771e-02	2.56154941e-02	4.65352711e-01	2.38417897e-01	2.26934815e-01	5.74154107e-03	-2.32676356e-02	2.34785850e-04	-1.95875401e-22	2.34785850e-04	-2.34785850e-04
0.07464         	4.69578163e-03	-2.09207602e-02	2.56165419e-02	4.65373021e-01	2.38427518e-01	2.26945503e-01	5.74100723e-03	-2.32686510e-02	2.34789081e-04	-1.95752543e-22	2.34789081e-04	-2.34789081e-04
0.07466         	4.69589868e-03	-2.09217282e-02	2.56176269e-02	4.65393551e-01	2.38437163e-01	2.26956387e-01	5.74038802e-03	-2.32696775e-02	2.34794934e-04	-1.95754184e-22	2.34794934e-04	-2.34794934e-04
0.07468         	4.69601114e-03	-2.09226974e-02	2.56187085e-02	4.65414059e-01	2.38446891e-01	2.26967168e-01	5.73986111e-03	-2.32707029e-02	2.34800557e-04	-1.95629700e-22	2.34800557e-04	-2.34800557e-04
0.0747          	4.69616960e-03	-2.09236519e-02	2.56198215e-02	4.65434734e-01	2.38456634e-01	2.26978100e-01	5.73926679e-03	-2.32717367e-02	2.34808480e-04	-1.95628288e-22	2.34808480e-04	-2.34808480e-04
0.07472         	4.69631843e-03	-2.09246068e-02	2.56209253e-02	4.65455321e-01	2.38466441e-01	2.26988880e-01	5.73878046e-03	-2.32727660e-02	2.34815921e-04	-1.95500386e-22	2.34815921e-04	-2.34815921e-04
0.07474         	4.69651037e-03	-2.09255469e-02	2.56220572e-02	4.65476041e-01	2.38476253e-01	2.26999788e-01	5.73823223e-03	-2.32738021e-02	2.34825518e-04	-1.95492588e-22	2.34825518e-04	-2.34825518e-04
0.07476         	4.69669234e-03	-2.09264902e-02	2.56231826e-02	4.65496728e-01	2.38486130e-01	2.27010599e-01	5.73776543e-03	-2.32748364e-02	2.34834617e-04	-1.95349148e-22	2.34834617e-04	-2.34834617e-04
0.07478         	4.69691343e-03	-2.09274192e-02	2.56243326e-02	4.65517519e-01	2.38496000e-01	2.27021519e-01	5.73724060e-03	-2.32758759e-02	2.34845671e-04	-1.95334152e-22	2.34845671e-04	-2.34845671e-04
0.0748          	4.69712285e-03	-2.09283474e-02	2.56254702e-02	4.65538176e-01	2.38505917e-01	2.27032259e-01	5.73682869e-03	-2.32769088e-02	2.34856143e-04	-1.95195907e-22	2.34856143e-04	-2.34856143e-04
0.07482         	4.69736837e-03	-2.09292617e-02	2.56266300e-02	4.65558917e-01	2.38515826e-01	2.27043091e-01	5.73636788e-03	-2.32779459e-02	2.34868419e-04	-1.95182888e-22	2.34868419e-04	-2.34868419e-04
0.07484         	4.69759807e-03	-2.09301750e-02	2.56277730e-02	4.65579480e-01	2.38525771e-01	2.27053709e-01	5.73603147e-03	-2.32789740e-02	2.34879904e-04	-1.95044422e-22	2.34879904e-04	-2.34879904e-04
0.07486         	4.69786117e-03	-2.09310744e-02	2.56289356e-02	4.65600100e-01	2.38535699e-01	2.27064402e-01	5.73564858e-03	-2.32800050e-02	2.34893059e-04	-1.95029394e-22	2.34893059e-04	-2.34893059e-04
0.07488         	4.69810771e-03	-2.09319737e-02	2.56300814e-02	4.65620551e-01	2.38545658e-01	2.27074893e-01	5.73538206e-03	-2.32810275e-02	2.34905386e-04	-1.94888148e-22	2.34905386e-04	-2.34905386e-04
0.0749          	4.69838928e-03	-2.09328635e-02	2.56312528e-02	4.65641163e-01	2.38555608e-01	2.27085555e-01	5.73502647e-03	-2.32820582e-02	2.34919464e-04	-1.94862722e-22	2.34919464e-04	-2.34919464e-04
0.07492         	4.69865378e-03	-2.09337536e-02	2.56324074e-02	4.65661609e-01	2.38565584e-01	2.27096026e-01	5.73477889e-03	-2.32830805e-02	2.34932689e-04	-1.94716264e-22	2.34932689e-04	-2.34932689e-04
0.07494         	4.69895392e-03	-2.09346304e-02	2.56335843e-02	4.65682146e-01	2.38575539e-01	2.27106607e-01	5.73446565e-03	-2.32841073e-02	2.34947696e-04	-1.94860000e-22	2.34947696e-04	-2.34947696e-04
0.07496         	4.69923664e-03	-2.09355081e-02	2.56347447e-02	4.65702528e-01	2.38585525e-01	2.27117003e-01	5.73426107e-03	-2.32851264e-02	2.34961832e-04	-1.94713829e-22	2.34961832e-04	-2.34961832e-04
0.07498         	4.69955392e-03	-2.09363719e-02	2.56359258e-02	4.65722977e-01	2.38595484e-01	2.27127493e-01	5.73399568e-03	-2.32861488e-02	2.34977696e-04	-1.94691834e-22	2.34977696e-04	-2.34977696e-04
0.075           	4.69985184e-03	-2.09372376e-02	2.56370894e-02	4.65743270e-01	2.38605472e-01	2.27137798e-01	5.73383714e-03	-2.32871635e-02	2.34992592e-04	-1.94545259e-22	2.34992592e-04	-2.34992592e-04
0.07502         	4.70018562e-03	-2.09380941e-02	2.56382797e-02	4.65763737e-01	2.38615448e-01	2.27148290e-01	5.73357899e-03	-2.32881869e-02	2.35009281e-04	-1.94519326e-22	2.35009281e-04	-2.35009281e-04
0.07504         	4.70050085e-03	-2.09389536e-02	2.56394544e-02	4.65784080e-01	2.38625452e-01	2.27158628e-01	5.73341205e-03	-2.32892040e-02	2.35025043e-04	-1.94570573e-22	2.35025043e-04	-2.35025043e-04
0.07506         	4.70085162e-03	-2.09398029e-02	2.56406545e-02	4.65804575e-01	2.38635445e-01	2.27169130e-01	5.73315726e-03	-2.32902287e-02	2.35042581e-04	-1.94547061e-22	2.35042581e-04	-2.35042581e-04
0.07508         	4.70118576e-03	-2.09406561e-02	2.56418419e-02	4.65824980e-01	2.38645479e-01	2.27179501e-01	5.73298923e-03	-2.32912490e-02	2.35059288e-04	-1.94402777e-22	2.35059288e-04	-2.35059288e-04
0.0751          	4.70155632e-03	-2.09414975e-02	2.56430538e-02	4.65845514e-01	2.38655496e-01	2.27190018e-01	5.73273914e-03	-2.32922757e-02	2.35077816e-04	-1.94386608e-22	2.35077816e-04	-2.35077816e-04
0.07512         	4.70190770e-03	-2.09423432e-02	2.56442509e-02	4.65865940e-01	2.38665550e-01	2.27200391e-01	5.73257929e-03	-2.32932970e-02	2.35095385e-04	-1.94250374e-22	2.35095385e-04	-2.35095385e-04
0.07514         	4.70229376e-03	-2.09431826e-02	2.56454764e-02	4.65886590e-01	2.38675597e-01	2.27210992e-01	5.73230258e-03	-2.32943295e-02	2.35114688e-04	-1.94237385e-22	2.35114688e-04	-2.35114688e-04
0.07516         	4.70266061e-03	-2.09440262e-02	2.56466868e-02	4.65907130e-01	2.38685675e-01	2.27221455e-01	5.73210974e-03	-2.32953565e-02	2.35133030e-04	-1.94107011e-22	2.35133030e-04	-2.35133030e-04
0.07518         	4.70305949e-03	-2.09448620e-02	2.56479215e-02	4.65927835e-01	2.38695742e-01	2.27232094e-01	5.73182416e-03	-2.32963918e-02	2.35152974e-04	-1.94104350e-22	2.35152974e-04	-2.35152974e-04
0.0752          	4.70343861e-03	-2.09457032e-02	2.56491418e-02	4.65948449e-01	2.38705845e-01	2.27242604e-01	5.73162077e-03	-2.32974225e-02	2.35171931e-04	-1.93980990e-22	2.35171931e-04	-2.35171931e-04
0.07522         	4.70384946e-03	-2.09465345e-02	2.56503840e-02	4.65969186e-01	2.38715923e-01	2.27253262e-01	5.73133072e-03	-2.32984593e-02	2.35192473e-04	-1.93984129e-22	2.35192473e-04	-2.35192473e-04
0.07524         	4.70423698e-03	-2.09473718e-02	2.56516087e-02	4.65989805e-01	2.38726028e-01	2.27263777e-01	5.73112574e-03	-2.32994903e-02	2.35211849e-04	-1.93865171e-22	2.35211849e-04	-2.35211849e-04
0.07526         	4.70465558e-03	-2.09482046e-02	2.56528602e-02	4.66010649e-01	2.38736121e-01	2.27274527e-01	5.73079682e-03	-2.33005324e-02	2.35232779e-04	-1.93868228e-22	2.35232779e-04	-2.35232779e-04
0.07528         	4.70505305e-03	-2.09490428e-02	2.56540959e-02	4.66031387e-01	2.38746235e-01	2.27285152e-01	5.73054142e-03	-2.33015693e-02	2.35252653e-04	-1.93748570e-22	2.35252653e-04	-2.35252653e-04
0.0753          	4.70547958e-03	-2.09498761e-02	2.56553557e-02	4.66052318e-01	2.38756338e-01	2.27295980e-01	5.73017882e-03	-2.33026159e-02	2.35273979e-04	-1.93751912e-22	2.35273979e-04	-2.35273979e-04
0.07532         	4.70588625e-03	-2.09507169e-02	2.56566032e-02	4.66073201e-01	2.38766480e-01	2.27306722e-01	5.72987909e-03	-2.33036601e-02	2.35294312e-04	-1.93629897e-22	2.35294312e-04	-2.35294312e-04
0.07534         	4.70632389e-03	-2.09515512e-02	2.56578751e-02	4.66094263e-01	2.38776602e-01	2.27317661e-01	5.72947073e-03	-2.33047131e-02	2.35316194e-04	-1.93629358e-22	2.35316194e-04	-2.35316194e-04
0.07536         	4.70673961e-03	-2.09523973e-02	2.56591369e-02	4.66115342e-01	2.38786768e-01	2.27328574e-01	5.72909692e-03	-2.33057671e-02	2.35336981e-04	-1.93499231e-22	2.35336981e-04	-2.35336981e-04
0.07538         	4.70718651e-03	-2.09532342e-02	2.56604207e-02	4.66136549e-01	2.38796891e-01	2.27339658e-01	5.72861645e-03	-2.33068275e-02	2.35359325e-04	-1.93492437e-22	2.35359325e-04	-2.35359325e-04
0.0754          	4.70760449e-03	-2.09540819e-02	2.56616863e-02	4.66157682e-01	2.38807046e-01	2.27350636e-01	5.72820458e-03	-2.33078841e-02	2.35380224e-04	-1.93360339e-22	2.35380224e-04	-2.35380224e-04
0.07542         	4.70804917e-03	-2.09549223e-02	2.56629715e-02	4.66178937e-01	2.38817162e-01	2.27361775e-01	5.72769320e-03	-2.33089469e-02	2.35402458e-04	-1.93351886e-22	2.35402458e-04	-2.35402458e-04
0.07544         	4.70846047e-03	-2.09557716e-02	2.56642321e-02	4.66200037e-01	2.38827288e-01	2.27372749e-01	5.72726918e-03	-2.33100018e-02	2.35423024e-04	-1.93221989e-22	2.35423024e-04	-2.35423024e-04
0.07546         	4.70889337e-03	-2.09566164e-02	2.56655097e-02	4.66221261e-01	2.38837366e-01	2.27383895e-01	5.72673537e-03	-2.33110630e-02	2.35444669e-04	-1.93216017e-22	2.35444669e-04	-2.35444669e-04
0.07548         	4.70929180e-03	-2.09574659e-02	2.56667577e-02	4.66242237e-01	2.38847422e-01	2.27394815e-01	5.72630338e-03	-2.33121118e-02	2.35464590e-04	-1.93092666e-22	2.35464590e-04	-2.35464590e-04
0.0755          	4.70970538e-03	-2.09583097e-02	2.56680151e-02	4.66263248e-01	2.38857421e-01	2.27405827e-01	5.72579695e-03	-2.33131624e-02	2.35485269e-04	-1.93096275e-22	2.35485269e-04	-2.35485269e-04
0.07552         	4.71008250e-03	-2.09591622e-02	2.56692447e-02	4.66284069e-01	2.38867422e-01	2.27416646e-01	5.72538809e-03	-2.33142034e-02	2.35504125e-04	-1.92978473e-22	2.35504125e-04	-2.35504125e-04
0.07554         	4.71047668e-03	-2.09600134e-02	2.56704901e-02	4.66305034e-01	2.38877389e-01	2.27427646e-01	5.72487143e-03	-2.33152517e-02	2.35523834e-04	-1.92982404e-22	2.35523834e-04	-2.35523834e-04
0.07556         	4.71083904e-03	-2.09608695e-02	2.56717085e-02	4.66325780e-01	2.38887340e-01	2.27438440e-01	5.72444956e-03	-2.33162890e-02	2.35541952e-04	-1.92865817e-22	2.35541952e-04	-2.35541952e-04
0.07558         	4.71121675e-03	-2.09617223e-02	2.56729391e-02	4.66346614e-01	2.38897250e-01	2.27449365e-01	5.72394252e-03	-2.33173307e-02	2.35560837e-04	-1.92870895e-22	2.35560837e-04	-2.35560837e-04
0.0756          	4.71156200e-03	-2.09625848e-02	2.56741468e-02	4.66367317e-01	2.38907175e-01	2.27460142e-01	5.72351618e-03	-2.33183658e-02	2.35578100e-04	-1.92749510e-22	2.35578100e-04	-2.35578100e-04
0.07562         	4.71192343e-03	-2.09634457e-02	2.56753691e-02	4.66388148e-01	2.38917068e-01	2.27471081e-01	5.72299341e-03	-2.33194074e-02	2.35596172e-04	-1.92748546e-22	2.35596172e-04	-2.35596172e-04
0.07564         	4.71225508e-03	-2.09643203e-02	2.56765754e-02	4.66408956e-01	2.38926988e-01	2.27481968e-01	5.72251005e-03	-2.33204478e-02	2.35612754e-04	-1.92617689e-22	2.35612754e-04	-2.35612754e-04
0.07566         	4.71260863e-03	-2.09651883e-02	2.56777969e-02	4.66429852e-01	2.38936852e-01	2.27493000e-01	5.72192633e-03	-2.33214926e-02	2.35630432e-04	-1.92613276e-22	2.35630432e-04	-2.35630432e-04
0.07568         	4.71293053e-03	-2.09660659e-02	2.56789965e-02	4.66450624e-01	2.38946726e-01	2.27503897e-01	5.72141443e-03	-2.33225312e-02	2.35646527e-04	-1.92484932e-22	2.35646527e-04	-2.35646527e-04
0.0757          	4.71326973e-03	-2.09669407e-02	2.56802104e-02	4.66471510e-01	2.38956559e-01	2.27514951e-01	5.72080425e-03	-2.33235755e-02	2.35663487e-04	-1.92479528e-22	2.35663487e-04	-2.35663487e-04
0.07572         	4.71357416e-03	-2.09678301e-02	2.56814043e-02	4.66492344e-01	2.38966416e-01	2.27525927e-01	5.72024453e-03	-2.33246172e-02	2.35678708e-04	-1.92347322e-22	2.35678708e-04	-2.35678708e-04
0.07574         	4.71389600e-03	-2.09687123e-02	2.56826083e-02	4.66513206e-01	2.38976201e-01	2.27537004e-01	5.71959867e-03	-2.33256603e-02	2.35694800e-04	-1.92344861e-22	2.35694800e-04	-2.35694800e-04
0.07576         	4.71418073e-03	-2.09696039e-02	2.56837846e-02	4.66533885e-01	2.38985983e-01	2.27547902e-01	5.71904056e-03	-2.33266943e-02	2.35709037e-04	-1.92221921e-22	2.35709037e-04	-2.35709037e-04
0.07578         	4.71448074e-03	-2.09704915e-02	2.56849722e-02	4.66554637e-01	2.38995712e-01	2.27558925e-01	5.71839333e-03	-2.33277318e-02	2.35724037e-04	-1.92224273e-22	2.35724037e-04	-2.35724037e-04
0.0758          	4.71474063e-03	-2.09713910e-02	2.56861316e-02	4.66575226e-01	2.39005445e-01	2.27569782e-01	5.71783129e-03	-2.33287613e-02	2.35737032e-04	-1.92105330e-22	2.35737032e-04	-2.35737032e-04
0.07582         	4.71501907e-03	-2.09722899e-02	2.56873090e-02	4.66595990e-01	2.39015135e-01	2.27580855e-01	5.71714010e-03	-2.33297995e-02	2.35750954e-04	-1.92104452e-22	2.35750954e-04	-2.35750954e-04
0.07584         	4.71526085e-03	-2.09731973e-02	2.56884581e-02	4.66616554e-01	2.39024811e-01	2.27591743e-01	5.71653365e-03	-2.33308277e-02	2.35763043e-04	-1.91991077e-22	2.35763043e-04	-2.35763043e-04
0.07586         	4.71552351e-03	-2.09740974e-02	2.56896209e-02	4.66637183e-01	2.39034423e-01	2.27602761e-01	5.71583111e-03	-2.33318592e-02	2.35776175e-04	-1.92005534e-22	2.35776175e-04	-2.35776175e-04
0.07588         	4.71574599e-03	-2.09750097e-02	2.56907557e-02	4.66657654e-01	2.39044042e-01	2.27613613e-01	5.71521454e-03	-2.33328827e-02	2.35787299e-04	-1.91900284e-22	2.35787299e-04	-2.35787299e-04
0.0759          	4.71598277e-03	-2.09759178e-02	2.56919006e-02	4.66678183e-01	2.39053603e-01	2.27624580e-01	5.71451132e-03	-2.33339092e-02	2.35799138e-04	-1.92089143e-22	2.35799138e-04	-2.35799138e-04
0.07592         	4.71618230e-03	-2.09768405e-02	2.56930228e-02	4.66698633e-01	2.39063180e-01	2.27635453e-01	5.71386351e-03	-2.33349316e-02	2.35809115e-04	-1.91984255e-22	2.35809115e-04	-2.35809115e-04
0.07594         	4.71639802e-03	-2.09777562e-02	2.56941542e-02	4.66719104e-01	2.39072683e-01	2.27646420e-01	5.71313137e-03	-2.33359552e-02	2.35819901e-04	-1.92012394e-22	2.35819901e-04	-2.35819901e-04
0.07596         	4.71657924e-03	-2.09786802e-02	2.56952594e-02	4.66739396e-01	2.39082183e-01	2.27657213e-01	5.71248464e-03	-2.33369698e-02	2.35828962e-04	-1.91921211e-22	2.35828962e-04	-2.35828962e-04
0.07598         	4.71677548e-03	-2.09796008e-02	2.56963763e-02	4.66759772e-01	2.39091634e-01	2.27668137e-01	5.71174841e-03	-2.33379886e-02	2.35838774e-04	-1.91956190e-22	2.35838774e-04	-2.35838774e-04
0.076           	4.71693329e-03	-2.09805328e-02	2.56974660e-02	4.66779988e-01	2.39101092e-01	2.27678896e-01	5.71109824e-03	-2.33389994e-02	2.35846665e-04	-1.91868635e-22	2.35846665e-04	-2.35846665e-04
0.07602         	4.71711040e-03	-2.09814644e-02	2.56985748e-02	4.66800392e-01	2.39110514e-01	2.27689878e-01	5.71031780e-03	-2.33400196e-02	2.35855520e-04	-1.91897804e-22	2.35855520e-04	-2.35855520e-04
0.07604         	4.71725197e-03	-2.09824048e-02	2.56996568e-02	4.66820616e-01	2.39119927e-01	2.27700689e-01	5.70961928e-03	-2.33410308e-02	2.35862599e-04	-1.91810519e-22	2.35862599e-04	-2.35862599e-04
0.07606         	4.71741817e-03	-2.09833381e-02	2.57007563e-02	4.66840944e-01	2.39129286e-01	2.27711658e-01	5.70881360e-03	-2.33420472e-02	2.35870909e-04	-1.91848391e-22	2.35870909e-04	-2.35870909e-04
0.07608         	4.71755118e-03	-2.09842831e-02	2.57018342e-02	4.66861173e-01	2.39138660e-01	2.27722512e-01	5.70807401e-03	-2.33430586e-02	2.35877559e-04	-1.91761479e-22	2.35877559e-04	-2.35877559e-04
0.0761          	4.71771348e-03	-2.09852253e-02	2.57029388e-02	4.66881642e-01	2.39148004e-01	2.27733638e-01	5.70718277e-03	-2.33440821e-02	2.35885674e-04	-1.91791457e-22	2.35885674e-04	-2.35885674e-04
0.07612         	4.71784254e-03	-2.09861779e-02	2.57040205e-02	4.66901984e-01	2.39157347e-01	2.27744637e-01	5.70635528e-03	-2.33450992e-02	2.35892127e-04	-1.91697811e-22	2.35892127e-04	-2.35892127e-04
0.07614         	4.71800113e-03	-2.09871226e-02	2.57051238e-02	4.66922464e-01	2.39166634e-01	2.27755830e-01	5.70540238e-03	-2.33461232e-02	2.35900056e-04	-1.91726048e-22	2.35900056e-04	-2.35900056e-04
0.07616         	4.71813120e-03	-2.09880785e-02	2.57062097e-02	4.66942882e-01	2.39175938e-01	2.27766945e-01	5.70449667e-03	-2.33471441e-02	2.35906560e-04	-1.91625768e-22	2.35906560e-04	-2.35906560e-04
